TimeStamp_UTC; WT1_Timestamp_UTC[-]; WT1_GeneratorSpeed[RPM]; WT1_ConverterTorque[Nm]; WT1_PitchAngle[deg]; WT1_PitchAngle1[deg]; WT1_PitchAngle2[deg]; WT1_PitchAngle3[deg]; WT1_Power[kW]; WT1_RotorRpm[RPM]; WT1_TurbineState[-]; WT1_WindSpeed[m/s]; WT1_YawError[deg]; WT1_ref_signal[-]; WT2_Timestamp_UTC[-]; WT2_GeneratorSpeed[RPM]; WT2_ConverterTorque[Nm]; WT2_PitchAngle[deg]; WT2_PitchAngle1[deg]; WT2_PitchAngle2[deg]; WT2_PitchAngle3[deg]; WT2_Power[kW]; WT2_RotorRpm[RPM]; WT2_TurbineState[-]; WT2_WindSpeed[m/s]; WT2_YawError[deg]; WT2_ref_signal[-]; WT3_Timestamp_UTC[-]; WT3_GeneratorSpeed[RPM]; WT3_ConverterTorque[Nm]; WT3_PitchAngle[deg]; WT3_PitchAngle1[deg]; WT3_PitchAngle2[deg]; WT3_PitchAngle3[deg]; WT3_Power[kW]; WT3_RotorRpm[RPM]; WT3_TurbineState[-]; WT3_WindSpeed[m/s]; WT3_YawError[deg]; WT3_ref_signal[-]; WT1_X_vibration[m/s2]; WT1_Y_vibration[m/s2]; WT1_Z_vibration[m/s2]; WT2_X_vibration[m/s2]; WT2_Y_vibration[m/s2]; WT2_Z_vibration[m/s2]; WT3_X_vibration[m/s2]; WT3_Y_vibration[m/s2]; WT3_Z_vibration[m/s2]; mm_Timestamp_UTC[-]; mm_ws_110m[m/s]; mm_ws_60m[m/s]; mm_wd_110m[deg]; mm_wd_60m[deg]; loads_Timestamp_UTC[-]; wt1_blade1_root_edge[Nm]; wt1_blade1_root_flap[Nm]; wt1_blade2_root_edge[Nm]; wt1_blade2_root_flap[Nm]; wt1_blade3_root_edge[Nm]; wt1_blade3_root_flap[Nm]; wt2_blade1_root_edge[Nm]; wt2_blade1_root_flap[Nm]; wt2_blade2_root_edge[Nm]; wt2_blade2_root_flap[Nm]; wt2_blade3_root_edge[Nm]; wt2_blade3_root_flap[Nm]; wt3_blade1_root_edge[Nm]; wt3_blade1_root_flap[Nm]; wt3_blade2_root_edge[Nm]; wt3_blade2_root_flap[Nm]; wt3_blade3_root_edge[Nm]; wt3_blade3_root_flap[Nm]; wt1_blade1_IP[Nm]; wt1_blade2_IP[Nm]; wt1_blade3_IP[Nm]; wt1_blade1_OOP[Nm]; wt1_blade2_OOP[Nm]; wt1_blade3_OOP[Nm]; loads_process_AppStatus[-]; 
2023.10.18_09:37:05:784; 29-Mar-2021 00:01:17:406; 947.500000; 2357.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2411.000000; 9.768000; 1; 9.780000; -17.871200; 0.554230; 29-Mar-2021 00:01:17:406; 1154.000000; 4302.000000; 0.000000; 0.000000; 0.000000; 0.000000; 5361.000000; 11.900000; 1; 8.404600; -9.873100; 0.565310; 29-Mar-2021 00:01:17:406; 1140.000000; 3385.000000; 0.000000; 0.000000; 0.000000; 0.000000; 4167.000000; 11.750000; 1; 9.329800; -9.095800; 0.328720; 0.756390; 0.929150; 0.663680; 0.553550; 0.288300; 0.573360; 0.380260; 0.222430; 0.849660; 29-Mar-2021 00:01:20:505; 8.962700; 10.138400; 227.169800; 229.015700; 29-Mar-2021 00:01:07:713; 1171.000000; 7243.000000; 2987.000000; 7635.000000; -1922.000000; 6333.000000; 3840.000000; 11380.000000; -878.300000; 9457.000000; 486.200000; 11760.000000; -1110.000000; 9746.000000; 2995.000000; 9206.000000; 1124.000000; 9555.000000; 7206.000000; 1002.000000; 7671.000000; 3167.000000; 6102.000000; -1922.000000; 1; 
2023.10.18_09:37:05:884; 29-Mar-2021 00:01:17:515; 947.400000; 2316.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2369.000000; 9.767000; 1; 8.852000; -17.116400; 0.849330; 29-Mar-2021 00:01:17:515; 1155.000000; 4229.000000; 0.000000; 0.000000; 0.000000; 0.000000; 5274.000000; 11.910000; 1; 8.639500; -9.520400; 0.194610; 29-Mar-2021 00:01:17:515; 1139.000000; 3503.000000; 0.000000; 0.000000; 0.000000; 0.000000; 4307.000000; 11.740000; 1; 9.300100; -9.490300; 0.760110; 0.321810; 0.310280; 0.800470; 0.502130; 0.986650; 0.015290; 0.072320; 0.428940; 0.845500; 29-Mar-2021 00:01:20:604; 9.211500; 10.092000; 227.323600; 227.906500; 29-Mar-2021 00:01:07:812; 1326.000000; 7011.000000; 2811.000000; 7556.000000; -1966.000000; 6524.000000; 3718.000000; 11090.000000; -1088.000000; 9360.000000; 771.400000; 11730.000000; -839.600000; 10070.000000; 3086.000000; 9119.000000; 789.700000; 8642.000000; 7243.000000; 1171.000000; 7635.000000; 2987.000000; 6333.000000; -1922.000000; 1; 
2023.10.18_09:37:05:984; 29-Mar-2021 00:01:17:614; 947.500000; 2398.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2453.000000; 9.768000; 1; 10.220000; -16.371300; 0.961470; 29-Mar-2021 00:01:17:614; 1155.000000; 4089.000000; 0.000000; 0.000000; 0.000000; 0.000000; 5098.000000; 11.910000; 1; 8.947700; -8.748900; 0.927600; 29-Mar-2021 00:01:17:614; 1139.000000; 3607.000000; 0.000000; 0.000000; 0.000000; 0.000000; 4435.000000; 11.740000; 1; 9.002400; -7.891500; 0.457650; 0.855830; 0.366460; 0.012175; 0.150370; 0.751620; 0.864760; 0.053958; 0.687550; 0.439660; 29-Mar-2021 00:01:20:703; 9.140400; 10.187700; 227.257600; 232.551500; 29-Mar-2021 00:01:07:911; 1574.000000; 6811.000000; 2626.000000; 7590.000000; -2040.000000; 6669.000000; 3633.000000; 10700.000000; -1325.000000; 9322.000000; 1145.000000; 11100.000000; -618.300000; 10210.000000; 3124.000000; 8549.000000; 476.700000; 8195.000000; 7011.000000; 1326.000000; 7556.000000; 2811.000000; 6524.000000; -1966.000000; 1; 
2023.10.18_09:37:06:084; 29-Mar-2021 00:01:17:713; 948.600000; 2508.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2568.000000; 9.780000; 1; 9.736000; -15.152900; 0.286250; 29-Mar-2021 00:01:17:713; 1154.000000; 4107.000000; 0.000000; 0.000000; 0.000000; 0.000000; 5117.000000; 11.900000; 1; 9.289100; -8.136500; 0.646690; 29-Mar-2021 00:01:17:713; 1139.000000; 3519.000000; 0.000000; 0.000000; 0.000000; 0.000000; 4329.000000; 11.750000; 1; 9.712000; -7.668600; 0.316650; 0.131410; 0.434300; 0.754550; 0.518260; 0.237160; 0.260760; 0.891050; 0.692170; 0.833740; 29-Mar-2021 00:01:20:802; 9.241600; 9.884200; 228.927700; 231.107200; 29-Mar-2021 00:01:08:011; 1869.000000; 6919.000000; 2379.000000; 7528.000000; -2036.000000; 6714.000000; 3501.000000; 10430.000000; -1544.000000; 9377.000000; 1581.000000; 10780.000000; -464.400000; 10130.000000; 3138.000000; 7860.000000; 234.800000; 9055.000000; 6811.000000; 1574.000000; 7590.000000; 2626.000000; 6669.000000; -2040.000000; 1; 
2023.10.18_09:37:06:184; 29-Mar-2021 00:01:17:812; 950.200000; 2470.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2534.000000; 9.795000; 1; 7.612000; -14.205000; 0.318940; 29-Mar-2021 00:01:17:812; 1154.000000; 4228.000000; 0.000000; 0.000000; 0.000000; 0.000000; 5269.000000; 11.900000; 1; 9.617200; -7.036800; 0.091320; 29-Mar-2021 00:01:17:812; 1139.000000; 3459.000000; 0.000000; 0.000000; 0.000000; 0.000000; 4253.000000; 11.740000; 1; 9.654500; -7.019900; 0.930250; 0.914940; 0.288410; 0.357170; 0.472780; 0.092436; 0.315080; 0.356620; 0.579520; 0.053830; 29-Mar-2021 00:01:20:901; 9.282600; 9.906000; 229.059500; 230.004200; 29-Mar-2021 00:01:08:110; 2086.000000; 7171.000000; 2091.000000; 7270.000000; -1930.000000; 6898.000000; 3311.000000; 10490.000000; -1657.000000; 9357.000000; 1869.000000; 10870.000000; -319.100000; 9718.000000; 3219.000000; 7650.000000; 33.490000; 10170.000000; 6919.000000; 1869.000000; 7528.000000; 2379.000000; 6714.000000; -2036.000000; 1; 
2023.10.18_09:37:06:284; 29-Mar-2021 00:01:17:911; 950.800000; 2335.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2397.000000; 9.802000; 1; 8.748000; -12.432700; 0.772480; 29-Mar-2021 00:01:17:911; 1155.000000; 4183.000000; 0.000000; 0.000000; 0.000000; 0.000000; 5216.000000; 11.910000; 1; 9.908100; -6.229100; 0.297710; 29-Mar-2021 00:01:17:911; 1139.000000; 3561.000000; 0.000000; 0.000000; 0.000000; 0.000000; 4377.000000; 11.740000; 1; 9.917700; -5.315300; 0.175900; 0.293140; 0.522500; 0.350650; 0.566100; 0.624280; 0.424280; 0.994290; 0.719740; 0.815800; 29-Mar-2021 00:01:21:001; 9.132200; 9.870500; 229.103500; 233.084900; 29-Mar-2021 00:01:08:209; 2214.000000; 7158.000000; 1818.000000; 7068.000000; -1834.000000; 7119.000000; 3076.000000; 10550.000000; -1655.000000; 9552.000000; 2077.000000; 11290.000000; -88.760000; 9382.000000; 3276.000000; 7726.000000; -131.200000; 10630.000000; 7171.000000; 2086.000000; 7270.000000; 2091.000000; 6898.000000; -1930.000000; 1; 
2023.10.18_09:37:06:384; 29-Mar-2021 00:01:18:001; 950.300000; 2250.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2308.000000; 9.796000; 1; 9.212000; -10.967500; 0.377610; 29-Mar-2021 00:01:18:001; 1155.000000; 4004.000000; 0.000000; 0.000000; 0.000000; 0.000000; 4990.000000; 11.900000; 1; 10.240900; -4.981700; 0.248110; 29-Mar-2021 00:01:18:001; 1140.000000; 3669.000000; 0.000000; 0.000000; 0.000000; 0.000000; 4515.000000; 11.750000; 1; 10.832700; -4.511700; 0.504130; 0.960450; 0.199930; 0.582360; 0.285230; 0.111350; 0.754010; 0.237420; 0.197940; 0.254280; 29-Mar-2021 00:01:21:100; 9.219700; 9.397400; 229.125400; 233.730700; 29-Mar-2021 00:01:08:307; 2423.000000; 7184.000000; 1576.000000; 7236.000000; -1859.000000; 7046.000000; 2906.000000; 10720.000000; -1676.000000; 9750.000000; 2334.000000; 11350.000000; 240.800000; 9837.000000; 3176.000000; 7706.000000; -270.900000; 10630.000000; 7158.000000; 2214.000000; 7068.000000; 1818.000000; 7119.000000; -1834.000000; 1; 
2023.10.18_09:37:06:484; 29-Mar-2021 00:01:18:100; 949.500000; 2269.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2326.000000; 9.788000; 1; 10.816000; -8.238900; 0.347480; 29-Mar-2021 00:01:18:100; 1153.000000; 3995.000000; 0.000000; 0.000000; 0.000000; 0.000000; 4974.000000; 11.890000; 1; 10.496400; -4.114600; 0.999230; 29-Mar-2021 00:01:18:100; 1141.000000; 3599.000000; 0.000000; 0.000000; 0.000000; 0.000000; 4433.000000; 11.760000; 1; 10.998000; -3.536800; 0.340610; 0.310470; 0.122000; 0.534480; 0.343070; 0.818790; 0.365920; 0.633840; 0.351490; 0.881890; 29-Mar-2021 00:01:21:209; 9.279900; 9.545100; 227.257600; 233.687600; 29-Mar-2021 00:01:08:406; 2706.000000; 6991.000000; 1312.000000; 7209.000000; -1866.000000; 6596.000000; 2695.000000; 10860.000000; -1777.000000; 9788.000000; 2758.000000; 11140.000000; 505.800000; 10210.000000; 2977.000000; 7469.000000; -402.500000; 10430.000000; 7184.000000; 2423.000000; 7236.000000; 1576.000000; 7046.000000; -1859.000000; 1; 
2023.10.18_09:37:06:584; 29-Mar-2021 00:01:18:199; 949.000000; 2294.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2350.000000; 9.784000; 1; 10.388000; -6.430300; 0.379750; 29-Mar-2021 00:01:18:199; 1153.000000; 4171.000000; 0.000000; 0.000000; 0.000000; 0.000000; 5190.000000; 11.880000; 1; 10.448500; -2.990000; 0.044664; 29-Mar-2021 00:01:18:199; 1141.000000; 3497.000000; 0.000000; 0.000000; 0.000000; 0.000000; 4309.000000; 11.770000; 1; 11.074300; -2.559100; 0.745760; 0.377370; 0.015963; 0.075472; 0.134090; 0.219520; 0.325770; 0.994540; 0.348860; 0.298170; 29-Mar-2021 00:01:21:308; 9.288100; 9.591600; 227.543300; 232.732400; 29-Mar-2021 00:01:08:515; 2974.000000; 7120.000000; 1011.000000; 6937.000000; -1787.000000; 6354.000000; 2278.000000; 10350.000000; -1727.000000; 9887.000000; 3144.000000; 10910.000000; 695.900000; 9957.000000; 2877.000000; 7424.000000; -595.800000; 10480.000000; 6991.000000; 2706.000000; 7209.000000; 1312.000000; 6596.000000; -1866.000000; 1; 
2023.10.18_09:37:06:684; 29-Mar-2021 00:01:18:298; 948.500000; 2258.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2313.000000; 9.778000; 1; 8.944000; -3.985200; 0.147410; 29-Mar-2021 00:01:18:298; 1154.000000; 4245.000000; 0.000000; 0.000000; 0.000000; 0.000000; 5287.000000; 11.890000; 1; 10.288800; -2.498500; 0.498330; 29-Mar-2021 00:01:18:298; 1141.000000; 3492.000000; 0.000000; 0.000000; 0.000000; 0.000000; 4301.000000; 11.760000; 1; 10.997500; -2.324000; 0.410630; 0.681180; 0.918990; 0.293230; 0.301030; 0.902050; 0.539360; 0.312590; 0.450760; 0.754350; 29-Mar-2021 00:01:21:406; 9.137700; 9.340000; 227.521300; 234.187800; 29-Mar-2021 00:01:08:614; 3115.000000; 7412.000000; 682.400000; 6436.000000; -1632.000000; 6539.000000; 1803.000000; 9626.000000; -1532.000000; 10160.000000; 3339.000000; 11360.000000; 1009.000000; 9545.000000; 2861.000000; 7600.000000; -829.100000; 10860.000000; 7120.000000; 2974.000000; 6937.000000; 1011.000000; 6354.000000; -1787.000000; 1; 
2023.10.18_09:37:06:784; 29-Mar-2021 00:01:18:397; 947.500000; 2221.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2272.000000; 9.769000; 1; 10.308000; -2.681300; 0.770470; 29-Mar-2021 00:01:18:397; 1154.000000; 4118.000000; 0.000000; 0.000000; 0.000000; 0.000000; 5132.000000; 11.900000; 1; 10.145700; -2.245800; 0.164440; 29-Mar-2021 00:01:18:397; 1141.000000; 3571.000000; 0.000000; 0.000000; 0.000000; 0.000000; 4399.000000; 11.760000; 1; 10.905100; -1.784400; 0.697950; 0.565570; 0.475650; 0.962260; 0.889220; 0.286210; 0.710720; 0.771280; 0.713900; 0.922310; 29-Mar-2021 00:01:21:505; 9.230700; 9.304500; 227.499400; 236.993700; 29-Mar-2021 00:01:08:713; 3182.000000; 7524.000000; 351.700000; 6057.000000; -1446.000000; 6960.000000; 1420.000000; 9117.000000; -1134.000000; 11060.000000; 3313.000000; 11430.000000; 1420.000000; 9589.000000; 2774.000000; 7944.000000; -1018.000000; 11020.000000; 7412.000000; 3115.000000; 6436.000000; 682.400000; 6539.000000; -1632.000000; 1; 
2023.10.18_09:37:06:884; 29-Mar-2021 00:01:18:505; 946.600000; 2268.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2318.000000; 9.759000; 1; 10.824000; -1.197700; 0.130890; 29-Mar-2021 00:01:18:505; 1154.000000; 4060.000000; 0.000000; 0.000000; 0.000000; 0.000000; 5059.000000; 11.900000; 1; 10.032500; -2.276800; 0.590330; 29-Mar-2021 00:01:18:505; 1142.000000; 3619.000000; 0.000000; 0.000000; 0.000000; 0.000000; 4461.000000; 11.770000; 1; 10.186100; -2.005900; 0.024702; 0.310810; 0.484600; 0.617590; 0.515270; 0.528950; 0.103950; 0.518580; 0.849480; 0.890100; 29-Mar-2021 00:01:21:604; 9.230700; 9.225200; 227.477400; 238.660400; 29-Mar-2021 00:01:08:812; 3361.000000; 7786.000000; 32.790000; 6088.000000; -1303.000000; 7046.000000; 1072.000000; 9012.000000; -819.400000; 11710.000000; 3433.000000; 10920.000000; 1805.000000; 10470.000000; 2509.000000; 7985.000000; -1110.000000; 10700.000000; 7524.000000; 3182.000000; 6057.000000; 351.700000; 6960.000000; -1446.000000; 1; 
2023.10.18_09:37:06:984; 29-Mar-2021 00:01:18:604; 946.400000; 2354.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2405.000000; 9.757000; 1; 10.752000; -0.593410; 0.916080; 29-Mar-2021 00:01:18:604; 1154.000000; 4185.000000; 0.000000; 0.000000; 0.000000; 0.000000; 5214.000000; 11.900000; 1; 9.754300; -2.633800; 0.991540; 29-Mar-2021 00:01:18:604; 1142.000000; 3564.000000; 0.000000; 0.000000; 0.000000; 0.000000; 4395.000000; 11.780000; 1; 10.338800; -2.229100; 0.830850; 0.634600; 0.282450; 0.100500; 0.963750; 0.885350; 0.650390; 0.882800; 0.552390; 0.877650; 29-Mar-2021 00:01:21:703; 9.126700; 9.074800; 234.553000; 237.463400; 29-Mar-2021 00:01:08:911; 3614.000000; 8128.000000; -241.600000; 6439.000000; -1163.000000; 6820.000000; 631.200000; 9325.000000; -693.800000; 11670.000000; 3811.000000; 10820.000000; 2026.000000; 11210.000000; 2196.000000; 7582.000000; -1099.000000; 10360.000000; 7786.000000; 3361.000000; 6088.000000; 32.790000; 7046.000000; -1303.000000; 1; 
2023.10.18_09:37:07:084; 29-Mar-2021 00:01:18:703; 946.700000; 2354.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2405.000000; 9.760000; 1; 10.188000; 0.041391; 0.211330; 29-Mar-2021 00:01:18:703; 1155.000000; 4261.000000; 0.000000; 0.000000; 0.000000; 0.000000; 5315.000000; 11.910000; 1; 9.428900; -3.036000; 0.032751; 29-Mar-2021 00:01:18:703; 1142.000000; 3465.000000; 0.000000; 0.000000; 0.000000; 0.000000; 4272.000000; 11.770000; 1; 9.957600; -2.714100; 0.100110; 0.279790; 0.067581; 0.032535; 0.955590; 0.988490; 0.799050; 0.874190; 0.787430; 0.797030; 29-Mar-2021 00:01:21:802; 9.009200; 8.935300; 234.135500; 228.813100; 29-Mar-2021 00:01:09:001; 3736.000000; 8144.000000; -484.200000; 6757.000000; -937.600000; 6822.000000; 223.500000; 9596.000000; -535.400000; 11410.000000; 4092.000000; 11480.000000; 2322.000000; 11330.000000; 1954.000000; 7410.000000; -1174.000000; 10480.000000; 8128.000000; 3614.000000; 6439.000000; -241.600000; 6820.000000; -1163.000000; 1; 
2023.10.18_09:37:07:184; 29-Mar-2021 00:01:18:802; 946.400000; 2249.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2298.000000; 9.757000; 1; 8.860000; 0.432730; 0.322280; 29-Mar-2021 00:01:18:802; 1156.000000; 4173.000000; 0.000000; 0.000000; 0.000000; 0.000000; 5210.000000; 11.920000; 1; 9.133100; -4.046300; 0.881070; 29-Mar-2021 00:01:18:802; 1141.000000; 3509.000000; 0.000000; 0.000000; 0.000000; 0.000000; 4324.000000; 11.770000; 1; 9.519800; -3.418200; 0.110470; 0.350010; 0.257190; 0.551720; 0.430020; 0.651680; 0.327350; 0.085510; 0.468640; 0.805790; 29-Mar-2021 00:01:21:901; 8.719300; 8.689300; 234.245400; 231.116300; 29-Mar-2021 00:01:09:100; 3683.000000; 8033.000000; -759.500000; 6672.000000; -643.400000; 7167.000000; -99.160000; 9055.000000; -256.200000; 11600.000000; 4177.000000; 12150.000000; 2586.000000; 10310.000000; 1766.000000; 7853.000000; -1193.000000; 10810.000000; 8144.000000; 3736.000000; 6757.000000; -484.200000; 6822.000000; -937.600000; 1; 
2023.10.18_09:37:07:284; 29-Mar-2021 00:01:18:901; 945.300000; 2187.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2232.000000; 9.746000; 1; 11.132000; 0.859230; 0.819540; 29-Mar-2021 00:01:18:901; 1156.000000; 4081.000000; 0.000000; 0.000000; 0.000000; 0.000000; 5095.000000; 11.920000; 1; 8.904100; -4.929100; 0.845900; 29-Mar-2021 00:01:18:901; 1142.000000; 3669.000000; 0.000000; 0.000000; 0.000000; 0.000000; 4522.000000; 11.770000; 1; 9.256400; -4.904200; 0.170970; 0.923610; 0.988300; 0.481130; 0.170810; 0.253040; 0.694190; 0.365920; 0.341210; 0.524510; 29-Mar-2021 00:01:22:001; 8.867000; 8.626400; 234.179500; 229.426200; 29-Mar-2021 00:01:09:199; 3551.000000; 7893.000000; -1042.000000; 6298.000000; -291.500000; 7845.000000; -454.300000; 8377.000000; 73.270000; 12020.000000; 4286.000000; 12710.000000; 2701.000000; 8988.000000; 1558.000000; 8400.000000; -1108.000000; 10890.000000; 8033.000000; 3683.000000; 6672.000000; -759.500000; 7167.000000; -643.400000; 1; 
2023.10.18_09:37:07:384; 29-Mar-2021 00:01:19:001; 944.200000; 2251.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2295.000000; 9.735000; 1; 11.660000; 0.995460; 0.858780; 29-Mar-2021 00:01:19:001; 1156.000000; 4164.000000; 0.000000; 0.000000; 0.000000; 0.000000; 5198.000000; 11.920000; 1; 8.697200; -6.528800; 0.503560; 29-Mar-2021 00:01:19:001; 1143.000000; 3640.000000; 0.000000; 0.000000; 0.000000; 0.000000; 4490.000000; 11.780000; 1; 9.540700; -6.287800; 0.438370; 0.840310; 0.141280; 0.139750; 0.560270; 0.577720; 0.369880; 0.231830; 0.818410; 0.455090; 29-Mar-2021 00:01:22:110; 9.031000; 8.394000; 234.860600; 230.641400; 29-Mar-2021 00:01:09:298; 3487.000000; 7939.000000; -1274.000000; 5792.000000; 38.080000; 8078.000000; -755.000000; 8556.000000; 458.600000; 12240.000000; 4260.000000; 11990.000000; 2715.000000; 8727.000000; 1327.000000; 8842.000000; -1014.000000; 10810.000000; 7893.000000; 3551.000000; 6298.000000; -1042.000000; 7845.000000; -291.500000; 1; 
2023.10.18_09:37:07:484; 29-Mar-2021 00:01:19:100; 944.000000; 2352.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2398.000000; 9.732000; 1; 10.896000; 0.581710; 0.540130; 29-Mar-2021 00:01:19:100; 1157.000000; 4362.000000; 0.000000; 0.000000; 0.000000; 0.000000; 5450.000000; 11.930000; 1; 8.567400; -7.744100; 0.729300; 29-Mar-2021 00:01:19:100; 1143.000000; 3418.000000; 0.000000; 0.000000; 0.000000; 0.000000; 4216.000000; 11.780000; 1; 8.797800; -7.706100; 0.825400; 0.563900; 0.925040; 0.256960; 0.319370; 0.696760; 0.671160; 0.054090; 0.385680; 0.328740; 29-Mar-2021 00:01:22:209; 8.995500; 8.440400; 234.860600; 229.313700; 29-Mar-2021 00:01:09:406; 3455.000000; 7754.000000; -1481.000000; 5670.000000; 363.500000; 7924.000000; -1004.000000; 9288.000000; 676.500000; 11600.000000; 4234.000000; 11700.000000; 2747.000000; 9202.000000; 1118.000000; 9086.000000; -907.800000; 10680.000000; 7939.000000; 3487.000000; 5792.000000; -1274.000000; 8078.000000; 38.080000; 1; 
2023.10.18_09:37:07:584; 29-Mar-2021 00:01:19:199; 944.500000; 2395.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2442.000000; 9.737000; 1; 12.088000; -0.021010; 0.519910; 29-Mar-2021 00:01:19:199; 1159.000000; 4341.000000; 0.000000; 0.000000; 0.000000; 0.000000; 5432.000000; 11.950000; 1; 8.561400; -9.759500; 0.545890; 29-Mar-2021 00:01:19:199; 1141.000000; 3309.000000; 0.000000; 0.000000; 0.000000; 0.000000; 4074.000000; 11.760000; 1; 8.719200; -9.364000; 0.913700; 0.316280; 0.181510; 0.324200; 0.219660; 0.972310; 0.375470; 0.992320; 0.681820; 0.340450; 29-Mar-2021 00:01:22:308; 9.195100; 8.593600; 234.838700; 229.351200; 29-Mar-2021 00:01:09:505; 3388.000000; 7629.000000; -1687.000000; 6009.000000; 616.900000; 7510.000000; -1181.000000; 9849.000000; 897.600000; 10850.000000; 4140.000000; 11790.000000; 2915.000000; 9051.000000; 876.100000; 8791.000000; -774.900000; 10490.000000; 7754.000000; 3455.000000; 5670.000000; -1481.000000; 7924.000000; 363.500000; 1; 
2023.10.18_09:37:07:684; 29-Mar-2021 00:01:19:298; 945.100000; 2388.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2437.000000; 9.743000; 1; 12.320000; -1.169100; 0.641540; 29-Mar-2021 00:01:19:298; 1160.000000; 4155.000000; 0.000000; 0.000000; 0.000000; 0.000000; 5203.000000; 11.960000; 1; 8.584000; -11.128800; 0.771600; 29-Mar-2021 00:01:19:298; 1139.000000; 3399.000000; 0.000000; 0.000000; 0.000000; 0.000000; 4178.000000; 11.740000; 1; 9.093100; -10.821600; 0.167280; 0.401470; 0.106240; 0.418410; 0.424880; 0.751030; 0.785520; 0.379470; 0.285450; 0.050869; 29-Mar-2021 00:01:22:406; 8.867000; 8.793200; 234.882600; 229.944400; 29-Mar-2021 00:01:09:604; 3254.000000; 7732.000000; -1831.000000; 6401.000000; 776.900000; 7185.000000; -1290.000000; 9947.000000; 1270.000000; 11020.000000; 3937.000000; 11730.000000; 3143.000000; 8394.000000; 575.400000; 8617.000000; -684.900000; 10010.000000; 7629.000000; 3388.000000; 6009.000000; -1687.000000; 7510.000000; 616.900000; 1; 
2023.10.18_09:37:07:784; 29-Mar-2021 00:01:19:406; 945.800000; 2430.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2481.000000; 9.750000; 1; 11.648000; -1.892000; 0.231810; 29-Mar-2021 00:01:19:406; 1159.000000; 4131.000000; 0.000000; 0.000000; 0.000000; 0.000000; 5169.000000; 11.950000; 1; 8.596700; -13.147000; 0.479460; 29-Mar-2021 00:01:19:406; 1138.000000; 3544.000000; 0.000000; 0.000000; 0.000000; 0.000000; 4354.000000; 11.730000; 1; 8.899200; -12.285700; 0.097288; 0.945420; 0.691450; 0.412290; 0.959520; 0.778210; 0.181210; 0.934770; 0.491410; 0.527130; 29-Mar-2021 00:01:22:505; 8.875200; 8.711100; 235.959400; 230.453500; 29-Mar-2021 00:01:09:703; 3081.000000; 7823.000000; -1908.000000; 6448.000000; 981.700000; 7213.000000; -1366.000000; 9578.000000; 1719.000000; 11630.000000; 3608.000000; 11100.000000; 3184.000000; 7815.000000; 339.100000; 9104.000000; -601.800000; 9575.000000; 7732.000000; 3254.000000; 6401.000000; -1831.000000; 7185.000000; 776.900000; 1; 
2023.10.18_09:37:07:884; 29-Mar-2021 00:01:19:505; 947.000000; 2485.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2541.000000; 9.763000; 1; 10.560000; -2.136300; 0.207540; 29-Mar-2021 00:01:19:505; 1159.000000; 4297.000000; 0.000000; 0.000000; 0.000000; 0.000000; 5377.000000; 11.950000; 1; 8.500800; -14.435800; 0.617920; 29-Mar-2021 00:01:19:505; 1138.000000; 3591.000000; 0.000000; 0.000000; 0.000000; 0.000000; 4414.000000; 11.740000; 1; 8.691600; -13.925500; 0.918130; 0.647920; 0.653150; 0.202280; 0.003873; 0.511320; 0.364010; 0.435440; 0.725440; 0.591880; 29-Mar-2021 00:01:22:604; 8.828700; 8.913500; 235.959400; 229.202100; 29-Mar-2021 00:01:09:802; 2879.000000; 7543.000000; -1899.000000; 6443.000000; 1255.000000; 7383.000000; -1434.000000; 9638.000000; 2027.000000; 12130.000000; 3322.000000; 10700.000000; 3192.000000; 7942.000000; 96.090000; 9580.000000; -456.100000; 9645.000000; 7823.000000; 3081.000000; 6448.000000; -1908.000000; 7213.000000; 981.700000; 1; 
